Time(s)	X	Y	Z
397,23	-0,952	1,530	-1,096
397,73	-0,950	1,532	-1,099
398,24	-0,949	1,533	-1,103
398,74	-0,948	1,534	-1,106
399,25	-0,952	1,535	-1,104
399,75	-0,951	1,537	-1,104
400,26	-0,952	1,541	-1,099
400,77	-0,952	1,542	-1,095
401,28	-0,951	1,539	-1,093
401,78	-0,949	1,539	-1,090
402,30	-0,950	1,537	-1,087
402,81	-0,952	1,538	-1,087
403,34	-0,950	1,539	-1,087
403,84	-0,957	1,546	-1,093
404,36	-1,014	1,546	-1,107
404,86	-1,032	1,542	-1,115
405,37	-1,012	1,531	-1,148
405,91	-0,770	1,524	-1,149
406,42	-0,622	1,545	-1,157
406,92	-0,745	1,522	-1,228
407,43	-0,916	1,518	-1,286
407,93	-0,886	1,523	-1,237
408,44	-0,887	1,522	-1,238
408,94	-0,872	1,552	-1,236
409,44	-0,855	1,554	-1,230
409,95	-0,855	1,556	-1,239
410,46	-0,847	1,557	-1,221
410,98	-0,846	1,557	-1,199
411,49	-0,846	1,562	-1,165
412,01	-0,848	1,499	-1,005
412,51	-0,915	1,528	-1,055
413,02	-0,959	1,544	-1,144
413,53	-0,934	1,550	-1,142
414,03	-0,916	1,550	-1,141
414,55	-0,903	1,551	-1,136
415,05	-0,904	1,550	-1,130
415,57	-0,922	1,543	-1,121
416,07	-0,934	1,549	-1,109
416,57	-0,924	1,554	-1,116
417,08	-0,923	1,553	-1,107
417,60	-0,920	1,553	-1,098
418,11	-0,917	1,552	-1,093
418,61	-0,912	1,551	-1,091
419,12	-0,908	1,552	-1,094
419,64	-0,904	1,554	-1,095
420,14	-0,902	1,554	-1,099
420,65	-0,906	1,553	-1,097
421,16	-0,908	1,557	-1,089
421,66	-1,006	1,523	-1,171
422,16	-1,050	1,506	-1,213
422,67	-0,839	1,529	-1,208
423,19	-0,729	1,514	-1,241
423,70	-0,708	1,523	-1,226
424,21	-0,714	1,523	-1,231
424,71	-0,709	1,528	-1,237
425,23	-0,711	1,528	-1,241
425,74	-0,725	1,530	-1,240
426,25	-0,812	1,540	-1,220
426,76	-0,942	1,543	-1,206
427,28	-0,923	1,548	-1,174
427,79	-0,927	1,550	-1,134
428,29	-0,903	1,544	-1,090
428,79	-0,918	1,550	-1,115
429,30	-0,905	1,554	-1,117
429,80	-0,893	1,556	-1,117
430,31	-0,896	1,554	-1,118
430,82	-0,886	1,553	-1,135
431,32	-0,878	1,553	-1,141
431,82	-0,874	1,554	-1,142
432,33	-0,874	1,554	-1,136
432,84	-0,872	1,554	-1,132
433,35	-0,874	1,552	-1,124
433,87	-0,895	1,538	-1,129
434,37	-0,940	1,532	-1,155
434,88	-0,938	1,504	-1,173
435,39	-0,811	1,490	-1,198
435,89	-0,746	1,502	-1,229
436,41	-0,763	1,520	-1,236
436,92	-0,822	1,506	-1,243
437,42	-0,880	1,505	-1,249
437,92	-0,921	1,512	-1,244
438,42	-0,934	1,504	-1,238
438,92	-0,931	1,504	-1,236
439,44	-0,896	1,522	-1,220
439,95	-0,848	1,519	-1,206
440,46	-0,809	1,517	-1,184
440,98	-0,831	1,520	-1,181
441,49	-0,872	1,533	-1,214
442,01	-0,919	1,512	-1,299
442,52	-0,909	1,504	-1,294
443,03	-0,933	1,496	-1,295
443,55	-0,979	1,493	-1,316
444,05	-0,886	1,466	-1,218
444,56	-0,757	1,473	-1,205
445,07	-0,707	1,506	-1,201
445,58	-0,803	1,519	-1,173
446,09	-0,913	1,504	-1,269
446,60	-0,943	1,503	-1,288
447,10	-0,934	1,507	-1,369
447,60	-0,934	1,520	-1,318
448,12	-0,927	1,510	-1,254
448,62	-0,878	1,518	-1,209
449,12	-0,861	1,526	-1,207
449,63	-0,863	1,545	-1,240
450,14	-0,868	1,547	-1,249
450,64	-0,859	1,547	-1,235
451,16	-0,851	1,548	-1,240
451,66	-0,849	1,548	-1,246
452,18	-0,917	1,524	-1,285
452,69	-0,970	1,502	-1,290
453,21	-0,976	1,507	-1,263
453,72	-0,850	1,508	-1,206
454,23	-0,747	1,510	-1,202
454,75	-0,703	1,505	-1,212
455,25	-0,687	1,480	-1,214
455,76	-0,719	1,488	-1,173
456,26	-0,851	1,518	-1,186
456,76	-0,884	1,525	-1,231
457,29	-0,915	1,515	-1,277
457,80	-0,887	1,544	-1,242
458,30	-0,890	1,535	-1,265
458,81	-0,900	1,526	-1,290
459,31	-0,877	1,549	-1,256
459,81	-0,871	1,551	-1,243
460,31	-0,863	1,550	-1,221
460,83	-0,861	1,549	-1,215
461,33	-0,862	1,549	-1,211
461,83	-0,857	1,548	-1,216
462,34	-0,856	1,549	-1,217
462,84	-0,854	1,549	-1,214
463,35	-0,859	1,545	-1,211
463,87	-0,888	1,527	-1,230
464,37	-0,895	1,525	-1,246
464,88	-0,837	1,524	-1,172
465,40	-0,796	1,515	-1,147
465,91	-0,798	1,511	-1,147
466,41	-0,892	1,506	-1,202
466,92	-0,888	1,497	-1,203
467,42	-0,956	1,533	-1,227
467,94	-1,026	1,535	-1,265
468,45	-0,999	1,551	-1,274
468,95	-0,983	1,553	-1,262
469,46	-0,984	1,550	-1,241
469,97	-0,950	1,526	-1,166
470,47	-0,939	1,516	-1,138
470,97	-0,957	1,524	-1,138
471,47	-1,039	1,524	-1,184
471,97	-1,053	1,523	-1,233
472,48	-1,104	1,541	-1,257
472,99	-1,059	1,513	-1,205
473,50	-0,901	1,501	-1,218
474,01	-0,813	1,530	-1,295
474,53	-0,755	1,518	-1,306
475,03	-0,700	1,504	-1,316
475,54	-0,760	1,512	-1,312
476,05	-0,790	1,511	-1,329
476,56	-0,831	1,528	-1,346
477,06	-0,844	1,534	-1,345
477,56	-0,841	1,536	-1,341
478,06	-0,847	1,537	-1,338
478,56	-0,901	1,512	-1,273
479,06	-0,977	1,501	-1,193
479,56	-0,959	1,523	-1,216
480,06	-0,910	1,536	-1,255
480,56	-0,881	1,540	-1,274
481,06	-0,874	1,539	-1,278
481,58	-0,873	1,540	-1,281
482,09	-0,873	1,539	-1,287
482,60	-0,870	1,536	-1,287
483,12	-0,901	1,524	-1,302
483,63	-0,926	1,515	-1,321
484,13	-0,940	1,512	-1,325
484,63	-1,046	1,390	-1,105
485,14	-1,023	1,505	-1,187
485,64	-0,979	1,529	-1,255
486,16	-0,932	1,509	-1,183
486,66	-0,904	1,532	-1,207
487,17	-0,959	1,498	-1,238
487,69	-1,016	1,486	-1,262
488,20	-1,029	1,493	-1,270
488,71	-1,040	1,496	-1,292
489,23	-0,971	1,541	-1,207
489,74	-0,953	1,546	-1,202
490,26	-0,945	1,552	-1,197
490,76	-0,948	1,555	-1,204
491,26	-0,948	1,552	-1,201
491,78	-0,917	1,516	-1,117
492,28	-0,918	1,512	-1,109
492,78	-0,988	1,544	-1,165
493,29	-0,983	1,545	-1,182
493,80	-0,994	1,525	-1,195
494,31	-0,984	1,537	-1,182
494,82	-0,970	1,546	-1,183
495,33	-0,969	1,552	-1,175
495,86	-0,964	1,550	-1,166
496,37	-0,961	1,548	-1,151
496,88	-0,957	1,549	-1,149
497,39	-0,949	1,549	-1,148
497,89	-0,946	1,549	-1,150
498,39	-0,949	1,548	-1,149
498,91	-0,954	1,547	-1,150
499,41	-0,956	1,548	-1,152
499,92	-0,962	1,545	-1,148
500,42	-1,015	1,509	-1,168
500,94	-1,177	1,494	-1,268
501,45	-1,330	1,469	-1,265
501,96	-1,409	1,448	-1,140
502,48	-1,731	1,364	-1,088
502,99	-1,900	1,263	-1,077
503,49	-1,959	1,154	-1,057
504,00	-1,990	1,107	-1,053
504,52	-2,001	1,106	-1,068
505,02	-1,959	1,223	-1,077
505,52	-1,710	1,437	-1,129
506,02	-1,268	1,495	-1,175
506,53	-1,175	1,492	-1,147
507,03	-1,179	1,465	-1,045
507,53	-1,011	1,437	-0,926
508,03	-1,021	1,396	-0,730
508,55	-1,030	1,212	-0,551
509,06	-1,036	0,846	-0,458
509,56	-1,031	0,622	-0,447
510,08	-1,021	0,579	-0,455
510,59	-1,027	0,595	-0,468
511,09	-1,010	0,635	-0,480
511,60	-1,013	0,794	-0,552
512,10	-1,014	0,831	-0,581
512,62	-0,903	0,802	-0,572
513,12	-1,020	0,835	-0,596
513,62	-1,078	0,831	-0,617
514,13	-1,214	1,206	-0,677
514,64	-1,189	1,378	-0,800
515,14	-1,327	1,391	-0,904
515,66	-1,573	1,339	-0,907
516,17	-1,903	1,186	-0,876
516,67	-2,041	1,062	-0,865
517,17	-1,992	1,116	-0,878
517,67	-1,668	1,394	-0,955
518,19	-1,330	1,489	-1,066
518,70	-1,289	1,395	-1,127
519,20	-1,217	1,424	-1,179
519,71	-1,149	1,463	-1,198
520,23	-0,983	1,444	-1,243
520,73	-0,793	1,466	-1,094
521,24	-0,608	1,470	-1,080
521,74	-0,446	1,469	-1,063
522,26	-0,400	1,458	-0,923
522,76	-0,320	1,425	-0,844
523,26	-0,090	1,339	-0,701
523,76	0,098	1,205	-0,620
524,26	0,212	1,128	-0,589
524,76	0,218	1,127	-0,587
525,27	0,214	1,128	-0,587
525,77	0,211	1,134	-0,591
526,28	0,207	1,139	-0,593
526,80	0,192	1,185	-0,603
527,30	-0,002	1,397	-0,692
527,80	-0,481	1,453	-1,003
528,31	-0,747	1,448	-1,118
528,83	-1,047	1,441	-1,003
529,33	-1,341	1,406	-1,040
529,84	-1,551	1,364	-1,045
530,34	-1,789	1,211	-0,998
530,85	-1,933	1,132	-0,996
531,37	-2,053	1,011	-1,017
531,87	-1,984	1,155	-1,000
532,38	-1,483	1,457	-1,027
532,89	-1,063	1,517	-1,172
533,39	-0,976	1,511	-1,132
533,89	-1,039	1,496	-0,973
534,41	-0,985	1,535	-1,031
534,91	-0,966	1,532	-1,141
535,41	-0,989	1,526	-1,188
535,92	-0,909	1,529	-1,016
536,44	-0,936	1,527	-0,987
536,94	-0,963	1,498	-1,006
537,45	-0,977	1,491	-0,960
537,96	-1,014	1,515	-0,857
538,48	-0,867	1,520	-0,829
538,98	-0,698	1,525	-0,807
539,49	-0,707	1,534	-0,832
540,00	-0,709	1,522	-0,831
540,52	-0,611	1,488	-0,929
541,02	-0,582	1,525	-1,046
541,52	-0,612	1,535	-1,072
542,03	-0,619	1,524	-1,084
542,53	-0,631	1,510	-1,072
543,03	-0,638	1,506	-1,058
543,55	-0,631	1,488	-1,036
544,05	-0,641	1,296	-0,863
544,55	-0,667	0,753	-0,742
545,06	-0,659	0,720	-0,701
545,56	-0,738	1,299	-0,850
546,08	-0,794	1,482	-1,176
546,59	-0,840	1,483	-1,263
547,09	-0,869	1,510	-1,074
547,60	-0,811	1,517	-0,954
548,12	-0,790	1,484	-0,858
548,62	-0,684	1,474	-0,642
549,12	-0,660	1,475	-0,350
549,62	-0,571	1,482	-0,142
550,13	-0,517	1,487	0,023
550,64	-0,396	1,480	0,130
551,16	-0,190	1,419	0,124
551,66	-0,167	1,414	0,156
552,17	-0,226	1,468	0,240
552,68	-0,310	1,453	0,502
553,19	-0,306	1,333	0,701
553,70	-0,279	1,252	0,786
554,21	-0,260	1,312	0,767
554,73	-0,313	1,493	0,523
555,23	-0,432	1,480	0,050
555,74	-0,669	1,474	-0,230
556,24	-0,911	1,471	-0,588
556,74	-0,942	1,484	-0,821
557,24	-1,158	1,471	-1,061
557,76	-1,107	1,528	-1,123
558,26	-1,042	1,532	-1,148
558,77	-0,979	1,521	-1,175
559,28	-0,965	1,516	-1,199
559,78	-0,964	1,518	-1,200
560,28	-1,035	1,520	-1,158
560,78	-1,248	1,475	-1,256
561,30	-1,521	1,436	-1,279
561,80	-1,761	1,337	-1,126
562,30	-1,924	1,217	-1,123
562,81	-1,920	1,238	-1,135
563,32	-1,811	1,386	-1,280
563,82	-1,560	1,489	-1,295
564,34	-1,168	1,494	-1,432
564,85	-1,040	1,492	-1,482
565,35	-1,026	1,496	-1,473
565,87	-1,026	1,503	-1,482
566,37	-1,034	1,506	-1,485
566,87	-1,252	1,491	-1,502
567,38	-1,405	1,460	-1,619
567,88	-1,526	1,448	-1,648
568,38	-1,514	1,456	-1,449
568,88	-1,572	1,463	-1,387
569,39	-1,760	1,410	-1,469
569,89	-1,804	1,405	-1,451
570,40	-1,563	1,489	-1,358
570,91	-1,306	1,511	-1,364
571,42	-1,185	1,504	-1,219
571,92	-1,058	1,512	-0,925
572,44	-0,772	1,489	-0,739
572,95	-0,557	1,464	-0,461
573,45	-0,267	1,385	-0,047
573,96	-0,265	1,410	-0,025
574,46	-0,473	1,496	-0,328
574,96	-0,792	1,505	-0,679
575,48	-1,173	1,455	-1,114
575,98	-1,438	1,424	-1,209
576,49	-1,693	1,408	-1,201
576,99	-1,839	1,399	-1,256
577,50	-1,768	1,407	-1,166
578,00	-1,768	1,315	-1,100
578,51	-1,620	1,462	-1,168
579,02	-1,497	1,520	-1,310
579,52	-1,280	1,516	-1,417
580,02	-1,106	1,489	-1,385
580,53	-0,838	1,498	-1,283
581,05	-0,563	1,503	-1,286
581,55	-0,345	1,494	-1,192
582,06	-0,137	1,482	-1,079
582,57	0,144	1,482	-1,053
583,09	0,313	1,477	-1,003
583,59	0,599	1,432	-0,770
584,10	0,825	1,350	-0,590
584,60	0,829	1,388	-0,600
585,12	0,563	1,494	-0,855
585,63	0,187	1,512	-1,115
586,13	-0,200	1,499	-1,342
586,64	-0,495	1,470	-1,341
587,14	-0,866	1,484	-1,273
587,64	-1,317	1,431	-1,223
588,16	-1,513	1,377	-1,134
588,66	-1,741	1,277	-0,993
589,17	-1,766	1,229	-0,966
589,69	-1,655	1,365	-0,994
590,19	-1,252	1,500	-1,209
590,70	-0,970	1,484	-1,248
591,21	-0,659	1,481	-1,081
591,71	-0,420	1,488	-1,058
592,23	-0,130	1,376	-0,815
592,74	0,008	1,287	-0,727
593,24	-0,157	1,448	-0,905
593,76	-0,509	1,523	-1,185
594,26	-0,964	1,475	-1,394
594,77	-1,231	1,456	-1,354
595,27	-1,469	1,440	-1,169
595,78	-1,776	1,356	-1,066
596,30	-1,829	1,317	-1,027
596,81	-1,733	1,404	-1,203
597,32	-1,699	1,446	-1,368
597,82	-1,906	1,444	-1,431
598,32	-1,749	1,515	-1,486
598,82	-1,690	1,516	-1,506
599,34	-1,687	1,515	-1,482
599,85	-1,851	1,445	-1,489
600,37	-1,945	1,440	-1,503
600,88	-2,208	1,244	-1,454
601,39	-2,226	1,243	-1,426
601,90	-1,994	1,471	-1,432
602,40	-1,890	1,509	-1,470
602,91	-1,667	1,502	-1,403
603,42	-1,357	1,504	-1,239
603,94	-1,133	1,497	-0,910
604,45	-0,817	1,482	-0,702
604,95	-0,616	1,452	-0,470
605,45	-0,473	1,402	-0,146
605,95	-0,488	1,452	-0,200
606,46	-0,610	1,498	-0,525
606,98	-0,869	1,498	-0,898
607,49	-1,082	1,484	-1,262
607,99	-1,366	1,457	-1,298
608,50	-1,688	1,448	-1,320
609,02	-2,121	1,353	-1,353
609,52	-2,208	1,302	-1,342
610,03	-2,222	1,280	-1,342
610,53	-2,128	1,375	-1,334
611,05	-1,814	1,512	-1,375
611,55	-1,560	1,497	-1,336
612,05	-1,369	1,453	-1,098
612,56	-1,120	1,468	-0,764
613,07	-0,872	1,441	-0,486
613,59	-0,869	1,336	-0,057
614,09	-0,857	1,242	0,159
614,60	-0,858	1,398	-0,063
615,10	-0,920	1,499	-0,574
615,62	-1,104	1,467	-1,014
616,13	-1,303	1,460	-1,219
616,64	-1,557	1,453	-1,172
617,16	-1,910	1,386	-1,198
617,67	-2,093	1,307	-1,202
618,18	-2,014	1,359	-1,246
618,69	-1,786	1,447	-1,268
619,20	-1,535	1,500	-1,326
619,70	-1,410	1,493	-1,229
620,21	-1,224	1,490	-0,950
620,73	-0,843	1,478	-0,745
621,24	-0,584	1,426	-0,403
621,76	-0,443	1,401	-0,190
622,26	-0,502	1,462	-0,368
622,76	-0,562	1,481	-0,614
623,27	-0,803	1,501	-0,844
623,78	-1,057	1,502	-1,144
624,28	-1,312	1,466	-1,133
624,80	-1,540	1,478	-1,126
625,31	-1,690	1,521	-1,212
625,82	-1,527	1,542	-1,304
626,32	-1,269	1,537	-1,341
626,84	-1,273	1,502	-1,377
627,34	-1,352	1,483	-1,422
627,84	-1,518	1,431	-1,268
628,34	-1,889	1,238	-0,979
628,84	-1,833	1,335	-0,984
629,34	-1,321	1,513	-1,276
629,84	-1,072	1,507	-1,348
630,35	-0,907	1,504	-1,100
630,85	-0,633	1,484	-0,860
631,37	-0,495	1,454	-0,464
631,88	-0,446	1,434	-0,176
632,39	-0,515	1,488	-0,305
632,89	-0,647	1,524	-0,661
633,41	-0,844	1,525	-0,933
633,91	-1,136	1,486	-1,267
634,42	-1,329	1,458	-1,257
634,94	-1,545	1,456	-1,143
635,45	-1,803	1,430	-1,184
635,95	-1,849	1,462	-1,208
636,46	-1,618	1,538	-1,256
636,98	-1,427	1,539	-1,288
637,48	-1,437	1,541	-1,337
637,99	-1,400	1,522	-1,331
638,50	-1,402	1,515	-1,342
639,00	-1,427	1,508	-1,344
639,52	-1,439	1,508	-1,337
640,02	-1,478	1,518	-1,335
640,53	-1,558	1,526	-1,362
641,05	-1,632	1,505	-1,367
641,56	-1,469	1,524	-1,329
642,06	-1,317	1,517	-1,351
642,57	-1,199	1,504	-1,280
643,07	-1,267	1,503	-1,184
643,59	-1,257	1,507	-1,155
644,10	-1,221	1,511	-1,171
644,61	-1,142	1,532	-1,206
645,11	-1,106	1,528	-1,265
645,61	-1,117	1,522	-1,329
646,13	-1,090	1,516	-1,276
646,64	-1,134	1,534	-1,139
647,14	-1,173	1,666	-1,114
647,66	-1,105	1,730	-1,016
648,16	-1,085	1,649	-0,826
Session ended: 20-05-2026 10:51:58
