Time(s)	X	Y	Z
396,92	-1,014	1,467	-1,091
397,43	-1,048	1,444	-1,200
397,95	-1,061	1,438	-1,192
398,46	-1,059	1,440	-1,161
398,97	-0,838	1,413	-0,973
399,49	-0,910	1,426	-1,001
399,99	-1,101	1,433	-1,274
400,50	-1,056	1,457	-1,197
401,00	-1,092	1,451	-1,141
401,50	-1,464	1,410	-1,318
402,00	-1,629	1,392	-1,425
402,52	-1,652	1,390	-1,461
403,02	-1,751	1,352	-1,498
403,52	-1,824	1,303	-1,528
404,03	-1,845	1,293	-1,532
404,53	-1,810	1,329	-1,510
405,04	-1,787	1,316	-1,528
405,56	-1,779	1,316	-1,551
406,07	-1,772	1,320	-1,506
406,57	-1,762	1,323	-1,492
407,09	-1,775	1,315	-1,502
407,60	-1,785	1,300	-1,508
408,10	-1,788	1,291	-1,507
408,61	-1,792	1,287	-1,508
409,12	-1,801	1,269	-1,516
409,63	-1,812	1,254	-1,499
410,14	-1,837	1,201	-1,459
410,64	-1,838	1,203	-1,463
411,14	-1,844	1,199	-1,460
411,66	-1,845	1,199	-1,457
412,17	-1,853	1,178	-1,444
412,67	-1,864	1,131	-1,432
413,18	-1,831	1,210	-1,435
413,68	-1,669	1,278	-1,343
414,20	-1,249	1,431	-1,246
414,71	-1,142	1,440	-1,276
415,21	-1,242	1,414	-1,227
415,71	-1,266	1,402	-1,215
416,21	-1,252	1,399	-1,200
416,72	-1,242	1,397	-1,186
417,22	-1,086	1,393	-1,183
417,73	-0,797	1,423	-1,206
418,24	-0,583	1,412	-1,037
418,74	-0,374	1,436	-0,817
419,25	-0,095	1,425	-0,823
419,76	0,291	1,466	-0,780
420,27	0,498	1,456	-0,653
420,77	0,856	1,397	-0,505
421,28	0,955	1,375	-0,476
421,79	0,498	1,441	-0,648
422,31	0,269	1,442	-0,794
422,82	0,419	1,471	-0,731
423,32	0,298	1,436	-0,701
423,82	-0,118	1,465	-0,945
424,32	-0,098	1,448	-0,952
424,84	-0,070	1,444	-0,961
425,35	-0,035	1,463	-0,930
425,85	-0,046	1,489	-0,939
426,35	0,002	1,464	-0,761
426,85	0,272	1,378	-0,173
427,35	0,315	1,387	-0,097
427,85	0,035	1,469	-0,560
428,36	0,054	1,496	-0,741
428,88	0,308	1,484	-0,839
429,39	0,240	1,431	-0,850
429,89	0,033	1,423	-0,885
430,41	-0,466	1,314	-0,926
430,92	-0,530	1,468	-0,965
431,43	-0,461	1,497	-1,007
431,93	-0,453	1,498	-1,016
432,45	-0,452	1,497	-1,023
432,96	-0,449	1,499	-1,027
433,46	-0,445	1,492	-1,021
433,97	-0,457	1,487	-1,009
434,49	-0,547	1,182	-0,862
434,99	-0,484	1,263	-0,914
435,50	-0,562	1,471	-1,181
436,01	-0,963	1,432	-1,386
436,52	-0,982	1,430	-1,321
437,03	-1,291	1,417	-1,391
437,54	-1,417	1,395	-1,427
438,04	-1,413	1,396	-1,444
438,56	-1,417	1,397	-1,452
439,06	-1,407	1,405	-1,432
439,57	-1,074	1,432	-1,302
440,08	-0,957	1,406	-1,304
440,60	-1,084	1,420	-1,272
441,10	-1,444	1,435	-1,435
441,61	-1,494	1,437	-1,477
442,13	-1,858	1,361	-1,481
442,63	-2,090	1,232	-1,521
443,14	-2,193	1,133	-1,488
443,64	-2,160	1,199	-1,464
444,14	-1,599	1,404	-1,405
444,66	-1,144	1,417	-1,431
445,16	-0,995	1,417	-1,180
445,67	-0,860	1,447	-1,008
446,17	-0,703	1,422	-0,913
446,68	-0,759	1,390	-0,907
447,20	-0,769	1,407	-0,912
447,70	-0,773	1,409	-0,910
448,21	-0,839	1,424	-0,905
448,71	-0,622	1,412	-0,694
449,22	-0,634	1,434	-0,681
449,72	-0,692	1,436	-0,732
450,24	-0,709	1,436	-0,748
450,74	-0,724	1,439	-0,752
451,25	-0,727	1,441	-0,754
451,77	-0,730	1,441	-0,758
452,27	-0,728	1,440	-0,757
452,78	-0,722	1,445	-0,758
453,28	-0,715	1,431	-0,748
453,79	-0,736	1,444	-0,745
454,31	-0,802	1,422	-0,619
454,82	-0,491	1,349	-0,286
455,34	-0,448	1,285	-0,184
455,85	-0,469	1,324	-0,196
456,35	-0,620	1,453	-0,371
456,85	-0,584	1,489	-0,405
457,36	-0,681	1,403	-0,677
457,86	-0,764	1,418	-0,906
458,38	-0,623	1,417	-1,095
458,88	-0,841	1,429	-1,271
459,38	-1,129	1,433	-1,398
459,89	-1,126	1,463	-1,362
460,40	-1,345	1,519	-1,442
460,91	-1,348	1,531	-1,439
461,41	-1,329	1,534	-1,437
461,92	-1,357	1,492	-1,433
462,43	-1,318	1,520	-1,426
462,93	-1,312	1,486	-1,413
463,43	-1,445	1,443	-1,370
463,94	-1,822	1,320	-1,278
464,44	-1,796	1,344	-1,300
464,95	-1,629	1,428	-1,375
465,46	-1,648	1,415	-1,425
465,97	-1,963	1,287	-1,510
466,47	-2,117	1,080	-1,517
466,98	-1,994	1,325	-1,447
467,49	-1,453	1,481	-1,399
467,99	-1,320	1,473	-1,406
468,49	-1,255	1,403	-1,212
469,00	-1,264	1,385	-0,745
469,50	-1,023	1,364	-0,395
470,00	-1,070	1,206	0,028
470,52	-1,021	1,141	0,150
471,03	-1,052	1,128	0,140
471,54	-1,122	1,156	0,113
472,04	-1,146	1,339	-0,298
472,54	-1,116	1,444	-0,630
473,04	-1,511	1,333	-0,987
473,56	-1,870	1,301	-1,162
474,06	-1,894	1,284	-1,193
474,57	-1,875	1,285	-1,183
475,08	-1,866	1,288	-1,177
475,58	-1,863	1,288	-1,183
476,10	-1,861	1,290	-1,164
476,61	-1,828	1,226	-1,074
477,13	-1,803	1,236	-1,063
477,63	-1,603	1,435	-1,115
478,13	-1,525	1,438	-1,113
478,64	-1,675	1,398	-1,096
479,14	-1,609	1,387	-1,074
479,65	-0,917	1,391	-1,139
480,15	-0,608	1,394	-1,027
480,67	-0,118	1,294	-0,651
481,17	-0,020	1,192	-0,566
481,68	-0,116	1,254	-0,533
482,18	-0,462	1,366	-0,735
482,68	-0,715	1,477	-1,085
483,20	-1,319	1,343	-1,166
483,70	-1,711	1,256	-1,196
484,21	-1,741	1,329	-1,308
484,71	-1,740	1,353	-1,329
485,21	-1,375	1,476	-1,241
485,72	-1,009	1,477	-1,253
486,24	-0,879	1,448	-1,096
486,75	-0,666	1,284	-0,377
487,25	-0,527	1,167	-0,152
487,77	-0,567	1,293	-0,184
488,28	-0,663	1,336	-0,219
488,79	-0,901	1,476	-0,744
489,31	-1,034	1,491	-1,083
489,82	-1,322	1,513	-1,213
490,32	-1,331	1,534	-1,274
490,84	-1,372	1,450	-1,271
491,35	-1,726	1,377	-1,241
491,85	-1,694	1,410	-1,205
492,35	-1,746	1,325	-0,996
492,86	-1,815	1,226	-0,832
493,38	-1,333	1,441	-1,048
493,89	-1,030	1,489	-1,163
494,40	-0,776	1,418	-0,824
494,92	-0,545	1,427	-0,484
495,43	-0,295	1,309	-0,093
495,93	-0,281	1,307	-0,047
496,43	-0,518	1,443	-0,355
496,95	-0,670	1,534	-0,802
497,45	-0,570	1,446	-0,919
497,96	-0,776	1,440	-1,045
498,47	-1,250	1,401	-1,126
498,99	-1,489	1,319	-1,113
499,49	-1,499	1,337	-1,134
499,99	-1,385	1,472	-1,141
500,50	-1,086	1,539	-1,226
501,00	-0,855	1,547	-1,246
501,52	-0,805	1,546	-1,262
502,03	-0,628	1,474	-1,217
502,54	-0,595	1,464	-1,220
503,06	-0,635	1,471	-1,188
503,57	-0,670	1,481	-1,190
504,07	-0,815	1,513	-1,237
504,58	-0,903	1,476	-1,308
505,08	-0,861	1,513	-1,249
505,60	-0,815	1,543	-1,256
506,11	-0,729	1,536	-1,230
506,61	-0,719	1,522	-1,236
507,13	-0,490	1,514	-1,292
507,63	-0,385	1,515	-1,262
508,14	-0,468	1,525	-1,236
508,65	-0,469	1,542	-1,224
509,17	-0,381	1,552	-1,065
509,67	-0,346	1,381	-1,056
510,17	-0,021	1,282	-1,244
510,68	0,334	1,478	-1,330
511,18	0,572	1,486	-1,008
511,70	0,756	1,267	-0,944
512,21	0,850	1,158	-1,147
Session ended: 19-05-2026 14:47:31
