Time(s)	X	Y	Z
396,73	-0,803	1,503	-1,255
397,23	-0,803	1,503	-1,254
397,73	-0,803	1,503	-1,253
398,24	-0,802	1,503	-1,253
398,74	-0,800	1,504	-1,255
399,25	-0,800	1,504	-1,257
399,77	-0,802	1,504	-1,255
400,27	-0,806	1,502	-1,254
400,77	-0,806	1,502	-1,251
401,28	-0,804	1,503	-1,252
401,79	-0,802	1,505	-1,258
402,29	-0,802	1,505	-1,261
402,79	-0,804	1,504	-1,262
403,31	-0,805	1,504	-1,259
403,81	-0,804	1,503	-1,253
404,31	-0,801	1,503	-1,248
404,82	-0,800	1,504	-1,251
405,34	-0,803	1,504	-1,256
405,84	-0,806	1,504	-1,263
406,35	-0,805	1,504	-1,267
406,85	-0,803	1,504	-1,269
407,35	-0,803	1,504	-1,270
407,86	-0,801	1,504	-1,271
408,38	-0,798	1,505	-1,273
408,88	-0,796	1,506	-1,278
409,39	-0,792	1,506	-1,275
409,89	-0,795	1,504	-1,268
410,41	-0,797	1,504	-1,261
410,92	-0,798	1,504	-1,262
411,42	-0,796	1,505	-1,269
411,92	-0,795	1,506	-1,275
412,42	-0,797	1,505	-1,275
412,93	-0,800	1,504	-1,268
413,43	-0,797	1,504	-1,260
413,93	-0,797	1,504	-1,260
414,45	-0,793	1,505	-1,259
414,95	-0,785	1,496	-1,255
415,46	-0,772	1,496	-1,252
415,98	-0,738	1,494	-1,231
416,49	-0,741	1,496	-1,233
416,99	-0,754	1,497	-1,233
417,49	-0,772	1,497	-1,238
418,00	-0,785	1,496	-1,242
418,50	-0,789	1,496	-1,249
419,00	-0,782	1,499	-1,251
419,52	-0,767	1,510	-1,253
420,03	-0,770	1,516	-1,258
420,53	-0,792	1,515	-1,284
421,04	-0,825	1,501	-1,318
421,56	-0,830	1,504	-1,322
422,07	-0,828	1,507	-1,319
422,57	-0,815	1,510	-1,315
423,07	-0,810	1,510	-1,323
423,59	-0,808	1,510	-1,325
424,10	-0,807	1,511	-1,328
424,60	-0,806	1,511	-1,329
425,10	-0,806	1,512	-1,324
425,61	-0,809	1,511	-1,324
426,11	-0,813	1,511	-1,327
426,63	-0,809	1,512	-1,326
427,14	-0,808	1,512	-1,329
427,64	-0,805	1,512	-1,332
428,14	-0,803	1,513	-1,335
428,66	-0,804	1,511	-1,331
429,16	-0,806	1,512	-1,327
429,66	-0,807	1,512	-1,324
430,16	-0,808	1,512	-1,322
430,66	-0,804	1,513	-1,327
431,18	-0,802	1,516	-1,324
431,68	-0,810	1,519	-1,325
432,19	-0,828	1,506	-1,325
432,70	-0,826	1,507	-1,308
433,20	-0,818	1,511	-1,309
433,72	-0,813	1,512	-1,307
434,22	-0,813	1,510	-1,301
434,72	-0,817	1,509	-1,301
435,22	-0,821	1,507	-1,299
435,73	-0,824	1,510	-1,294
436,24	-0,852	1,522	-1,294
436,74	-0,836	1,519	-1,263
437,26	-0,828	1,519	-1,256
437,77	-0,808	1,522	-1,251
438,27	-0,808	1,522	-1,255
438,77	-0,809	1,520	-1,256
439,29	-0,811	1,514	-1,249
439,79	-0,812	1,516	-1,270
440,29	-0,828	1,519	-1,259
440,81	-0,838	1,517	-1,237
441,31	-0,833	1,514	-1,233
441,81	-0,832	1,515	-1,238
442,32	-0,829	1,517	-1,248
442,82	-0,822	1,519	-1,252
443,32	-0,823	1,517	-1,251
443,84	-0,823	1,517	-1,257
444,34	-0,826	1,516	-1,258
444,84	-0,826	1,510	-1,254
445,35	-0,820	1,509	-1,256
445,86	-0,822	1,508	-1,256
446,38	-0,825	1,508	-1,258
446,89	-0,826	1,508	-1,255
447,39	-0,829	1,508	-1,253
447,90	-0,828	1,504	-1,256
448,41	-0,826	1,505	-1,259
448,92	-0,836	1,502	-1,267
449,43	-0,828	1,498	-1,256
449,93	-0,830	1,498	-1,257
450,45	-0,831	1,500	-1,257
450,95	-0,832	1,499	-1,255
451,45	-0,834	1,499	-1,254
451,96	-0,834	1,499	-1,255
452,46	-0,832	1,500	-1,256
452,96	-0,833	1,500	-1,257
453,46	-0,835	1,500	-1,258
453,97	-0,833	1,499	-1,258
454,47	-0,833	1,500	-1,258
454,97	-0,833	1,500	-1,257
455,49	-0,834	1,500	-1,256
455,99	-0,831	1,501	-1,253
456,49	-0,832	1,501	-1,251
457,00	-0,833	1,500	-1,250
457,50	-0,834	1,500	-1,250
458,02	-0,837	1,500	-1,249
458,53	-0,837	1,499	-1,248
459,03	-0,838	1,499	-1,249
459,53	-0,837	1,500	-1,250
460,04	-0,837	1,500	-1,252
460,54	-0,837	1,500	-1,254
461,04	-0,836	1,501	-1,257
461,54	-0,834	1,502	-1,257
462,06	-0,834	1,501	-1,255
462,56	-0,834	1,500	-1,253
463,06	-0,836	1,501	-1,252
463,57	-0,826	1,508	-1,275
464,09	-0,807	1,516	-1,285
464,59	-0,806	1,515	-1,282
465,10	-0,807	1,515	-1,282
465,61	-0,809	1,516	-1,290
466,11	-0,813	1,515	-1,296
466,63	-0,814	1,515	-1,297
467,13	-0,815	1,516	-1,300
467,63	-0,817	1,516	-1,304
468,14	-0,817	1,518	-1,308
468,64	-0,824	1,518	-1,317
469,14	-0,833	1,519	-1,321
469,64	-0,832	1,517	-1,320
470,15	-0,829	1,520	-1,311
470,66	-0,827	1,519	-1,303
471,17	-0,825	1,517	-1,304
471,68	-0,833	1,515	-1,302
472,19	-0,835	1,516	-1,299
472,69	-0,833	1,521	-1,295
473,20	-0,846	1,516	-1,304
473,70	-0,875	1,510	-1,317
474,22	-0,877	1,512	-1,320
474,73	-0,857	1,515	-1,314
475,23	-0,869	1,513	-1,293
475,73	-0,821	1,523	-1,273
476,23	-0,820	1,525	-1,278
476,74	-0,820	1,511	-1,271
477,24	-0,808	1,495	-1,276
477,75	-0,824	1,516	-1,287
478,26	-0,779	1,496	-1,231
478,77	-0,737	1,505	-1,228
479,27	-0,731	1,510	-1,236
479,77	-0,733	1,517	-1,248
480,29	-0,759	1,522	-1,261
480,80	-0,761	1,521	-1,264
481,31	-0,761	1,520	-1,271
481,82	-0,762	1,521	-1,282
482,32	-0,762	1,521	-1,278
482,84	-0,767	1,520	-1,280
483,35	-0,772	1,519	-1,279
483,85	-0,775	1,519	-1,283
484,36	-0,778	1,521	-1,285
484,88	-0,781	1,521	-1,283
485,39	-0,786	1,520	-1,279
485,90	-0,788	1,516	-1,272
486,41	-0,783	1,517	-1,280
486,91	-0,776	1,514	-1,286
487,42	-0,779	1,514	-1,290
487,93	-0,790	1,513	-1,274
488,43	-0,781	1,516	-1,267
488,95	-0,771	1,516	-1,256
489,45	-0,761	1,517	-1,251
489,95	-0,678	1,501	-1,227
490,45	-0,589	1,491	-1,257
490,96	-0,607	1,495	-1,233
491,46	-0,704	1,507	-1,218
491,97	-0,790	1,510	-1,237
492,49	-0,812	1,512	-1,268
493,00	-0,836	1,512	-1,289
493,50	-0,830	1,516	-1,296
494,02	-0,829	1,516	-1,307
494,53	-0,836	1,515	-1,314
495,03	-0,839	1,515	-1,315
495,54	-0,840	1,515	-1,318
496,04	-0,839	1,515	-1,322
496,56	-0,844	1,515	-1,326
497,07	-0,847	1,516	-1,328
497,57	-0,843	1,515	-1,331
498,07	-0,844	1,514	-1,328
498,58	-0,846	1,513	-1,330
499,10	-0,850	1,513	-1,327
499,60	-0,844	1,514	-1,333
500,11	-0,837	1,516	-1,339
500,61	-0,844	1,520	-1,329
501,13	-0,843	1,523	-1,318
501,64	-0,839	1,515	-1,306
502,14	-0,818	1,501	-1,324
502,65	-0,819	1,518	-1,327
503,17	-0,848	1,514	-1,331
503,68	-0,842	1,513	-1,330
504,18	-0,841	1,513	-1,325
504,68	-0,838	1,512	-1,325
505,20	-0,837	1,512	-1,325
505,70	-0,836	1,513	-1,330
506,20	-0,837	1,514	-1,334
506,71	-0,838	1,513	-1,334
507,22	-0,826	1,498	-1,302
507,74	-0,823	1,506	-1,296
508,24	-0,824	1,508	-1,296
508,75	-0,825	1,504	-1,291
509,27	-0,829	1,506	-1,292
509,77	-0,828	1,508	-1,297
510,28	-0,828	1,508	-1,305
510,78	-0,828	1,509	-1,306
511,29	-0,827	1,508	-1,309
511,81	-0,825	1,508	-1,312
512,31	-0,826	1,508	-1,312
512,82	-0,825	1,509	-1,312
513,33	-0,827	1,508	-1,310
513,85	-0,827	1,509	-1,307
514,35	-0,826	1,510	-1,304
514,86	-0,825	1,512	-1,303
515,36	-0,833	1,517	-1,307
515,88	-0,849	1,509	-1,313
516,38	-0,859	1,509	-1,317
516,88	-0,854	1,510	-1,322
517,39	-0,854	1,510	-1,325
517,90	-0,854	1,511	-1,323
518,41	-0,852	1,511	-1,319
518,92	-0,851	1,511	-1,317
519,43	-0,848	1,511	-1,308
519,93	-0,828	1,503	-1,306
520,45	-0,824	1,497	-1,304
520,95	-0,858	1,479	-1,302
521,46	-0,877	1,476	-1,310
521,97	-0,880	1,477	-1,304
522,47	-0,893	1,487	-1,301
522,97	-0,889	1,495	-1,289
523,47	-0,881	1,496	-1,291
523,97	-0,859	1,493	-1,274
524,49	-0,696	1,465	-1,251
524,99	-0,615	1,472	-1,216
525,49	-0,720	1,455	-1,169
526,00	-0,783	1,482	-1,209
526,50	-0,796	1,483	-1,247
527,01	-0,805	1,470	-1,271
527,51	-0,809	1,470	-1,283
528,02	-0,801	1,491	-1,269
528,53	-0,774	1,511	-1,287
529,03	-0,777	1,512	-1,289
529,53	-0,775	1,513	-1,296
530,03	-0,773	1,513	-1,299
530,54	-0,772	1,513	-1,303
531,06	-0,776	1,513	-1,309
531,56	-0,779	1,514	-1,311
532,07	-0,780	1,513	-1,314
532,57	-0,778	1,512	-1,316
533,07	-0,778	1,513	-1,319
533,59	-0,765	1,536	-1,325
534,10	-0,776	1,500	-1,288
534,60	-0,776	1,460	-1,262
535,11	-0,771	1,470	-1,264
535,61	-0,730	1,478	-1,254
536,13	-0,723	1,473	-1,254
536,64	-0,742	1,463	-1,263
537,14	-0,767	1,447	-1,261
537,64	-0,746	1,437	-1,232
538,14	-0,724	1,440	-1,189
538,64	-0,734	1,462	-1,176
539,14	-0,731	1,521	-1,229
539,65	-0,734	1,536	-1,266
540,15	-0,720	1,531	-1,307
540,67	-0,713	1,522	-1,315
541,18	-0,726	1,521	-1,310
541,70	-0,732	1,520	-1,293
542,20	-0,728	1,519	-1,257
542,70	-0,723	1,497	-1,233
543,20	-0,727	1,497	-1,223
543,71	-0,732	1,516	-1,224
544,21	-0,722	1,534	-1,243
544,72	-0,726	1,534	-1,262
545,24	-0,751	1,521	-1,257
545,74	-0,773	1,515	-1,265
546,25	-0,691	1,516	-1,236
546,75	-0,655	1,517	-1,218
547,25	-0,733	1,508	-1,187
547,75	-0,767	1,509	-1,196
548,26	-0,673	1,517	-1,207
548,77	-0,719	1,524	-1,212
549,28	-0,716	1,526	-1,221
549,78	-0,690	1,520	-1,219
550,28	-0,732	1,510	-1,225
550,78	-0,778	1,490	-1,241
551,29	-0,779	1,489	-1,256
551,79	-0,777	1,487	-1,260
552,29	-0,778	1,487	-1,263
552,79	-0,753	1,501	-1,257
553,31	-0,740	1,503	-1,255
553,81	-0,692	1,469	-1,238
554,31	-0,670	1,457	-1,238
554,82	-0,688	1,455	-1,233
555,32	-0,702	1,456	-1,243
555,82	-0,738	1,470	-1,246
556,33	-0,753	1,472	-1,243
556,83	-0,752	1,481	-1,236
557,35	-0,744	1,490	-1,241
557,86	-0,737	1,491	-1,248
558,36	-0,736	1,501	-1,244
Session ended: 20-05-2026 14:01:16
